,month,year,state,average_temp,monthly_mean_from_1901_to_2000
37767,07,2015,Tennessee,77.1,75.5
37768,07,2015,Texas,81.2,80.9
37769,07,2015,Utah,70,67.7
37770,07,2015,Vermont,63,63.4
37771,07,2015,Virginia,74.5,72.8
37772,07,2015,Washington,67,60.8
37773,07,2015,West Virginia,71.3,70
37774,07,2015,Wisconsin,66.1,66.5
37775,07,2015,Wyoming,63.4,61.4
37776,08,2015,Alabama,80.3,79.6
37777,08,2015,Arizona,79.6,78.8
37778,08,2015,Arkansas,80,79.8
37779,08,2015,California,75.8,74.3
37780,08,2015,Colorado,66.8,66.2
37781,08,2015,Connecticut,72.1,69.6
37782,08,2015,Delaware,76,74.6
37783,08,2015,Florida,82.6,81
37784,08,2015,Georgia,80.5,79.4
37785,08,2015,Idaho,65.4,64.3
37786,08,2015,Illinois,73,74.4
37787,08,2015,Indiana,71.8,73.5
37788,08,2015,Iowa,70.4,72.6
37789,08,2015,Kansas,77,78
37790,08,2015,Kentucky,74.6,75.5
37791,08,2015,Louisiana,83.4,81.7
37792,08,2015,Maine,66,64.2
37793,08,2015,Maryland,74.9,74.2
37794,08,2015,Massachusetts,71,68.6
37795,08,2015,Michigan,67.4,67
37796,08,2015,Minnesota,67.7,67.5
37797,08,2015,Mississippi,81.4,80.5
37798,08,2015,Missouri,75.4,76.8
37799,08,2015,Montana,66,64.8
37800,08,2015,Nebraska,72.2,73.5
37801,08,2015,Nevada,71.8,71.1
37802,08,2015,New Hampshire,67.2,65.2
37803,08,2015,New Jersey,74.8,72.6
37804,08,2015,New Mexico,73.2,71.7
37805,08,2015,New York,67.8,67.1
37806,08,2015,North Carolina,77.3,76.3
37807,08,2015,North Dakota,68.9,67.9
37808,08,2015,Ohio,70.8,71.9
37809,08,2015,Oklahoma,80.7,81.3
37810,08,2015,Oregon,67.2,64.3
37811,08,2015,Pennsylvania,69.6,69.3
37812,08,2015,Rhode Island,72.4,69.4
37813,08,2015,South Carolina,80.8,79.2
37814,08,2015,South Dakota,70.9,71.5
37815,08,2015,Tennessee,76.2,76.5
37816,08,2015,Texas,83.2,82
37817,08,2015,Utah,70.6,70.5
37818,08,2015,Vermont,66.4,64.7
37819,08,2015,Virginia,74.2,73.9
37820,08,2015,Washington,67.6,63.8
37821,08,2015,West Virginia,71,71.1
37822,08,2015,Wisconsin,67.2,67.6
37823,08,2015,Wyoming,64.1,64.3
37824,09,2015,Alabama,76.7,77
37825,09,2015,Arizona,77.8,74.9
37826,09,2015,Arkansas,76.4,76
37827,09,2015,California,74.3,71.1
37828,09,2015,Colorado,64.8,61.3
37829,09,2015,Connecticut,69.9,65
37830,09,2015,Delaware,73.6,70.6
37831,09,2015,Florida,81.2,80.1
37832,09,2015,Georgia,76.6,76.7
37833,09,2015,Idaho,61.5,59.1
37834,09,2015,Illinois,71.2,69.9
37835,09,2015,Indiana,69.7,69
37836,09,2015,Iowa,68.6,67.1
37837,09,2015,Kansas,74.7,72.9
37838,09,2015,Kentucky,71.5,71.7
37839,09,2015,Louisiana,80.6,79.4
37840,09,2015,Maine,64.5,59
37841,09,2015,Maryland,72.4,70.2
37842,09,2015,Massachusetts,68.6,63.9
37843,09,2015,Michigan,65.8,62.2
37844,09,2015,Minnesota,64.8,61.5
37845,09,2015,Mississippi,78.2,77.7
37846,09,2015,Missouri,72.5,72.1
37847,09,2015,Montana,61.6,58.9
37848,09,2015,Nebraska,69.8,67.6
37849,09,2015,Nevada,69.3,65.9
37850,09,2015,New Hampshire,65.2,60.4
37851,09,2015,New Jersey,72.5,68.3
37852,09,2015,New Mexico,71.2,67.7
37853,09,2015,New York,66.2,62.4
37854,09,2015,North Carolina,73.8,72.9
37855,09,2015,North Dakota,65,61.6
37856,09,2015,Ohio,69.2,67.7
37857,09,2015,Oklahoma,77.9,76.9
37858,09,2015,Oregon,62.5,60.6
37859,09,2015,Pennsylvania,67.8,65.1
37860,09,2015,Rhode Island,70.1,65.3
37861,09,2015,South Carolina,76.9,76.2
37862,09,2015,South Dakota,67.9,65.4
37863,09,2015,Tennessee,72.6,73.1
37864,09,2015,Texas,81.2,78.8
37865,09,2015,Utah,68.2,64.9
37866,09,2015,Vermont,64.5,59.7
37867,09,2015,Virginia,71.2,70.1
37868,09,2015,Washington,61.4,60.2
37869,09,2015,West Virginia,68.5,67.4
37870,09,2015,Wisconsin,65.4,62.2
37871,09,2015,Wyoming,61.8,58.4
37872,10,2015,Alabama,69.7,69.3
37873,10,2015,Arizona,69.8,66.6
37874,10,2015,Arkansas,69.2,67.4
37875,10,2015,California,68.6,64.1
37876,10,2015,Colorado,57,51.9
37877,10,2015,Connecticut,59.6,56.2
37878,10,2015,Delaware,64.2,61.8
37879,10,2015,Florida,77.2,75.7
37880,10,2015,Georgia,69.3,69.4
37881,10,2015,Idaho,54,49.5
37882,10,2015,Illinois,63.2,60.4
37883,10,2015,Indiana,62.2,59.8
37884,10,2015,Iowa,60.7,57.2
37885,10,2015,Kansas,66.7,62.6
37886,10,2015,Kentucky,64,62.8
37887,10,2015,Louisiana,74.1,72.3
37888,10,2015,Maine,52.5,49.6
37889,10,2015,Maryland,63.2,61.4
37890,10,2015,Massachusetts,58.1,55.1
37891,10,2015,Michigan,56.8,53
37892,10,2015,Minnesota,55.8,50.9
37893,10,2015,Mississippi,71.4,69.8
37894,10,2015,Missouri,64.6,62.6
37895,10,2015,Montana,52.6,48.5
37896,10,2015,Nebraska,61.4,56.8
37897,10,2015,Nevada,61,56.2
37898,10,2015,New Hampshire,54,51.2
37899,10,2015,New Jersey,62.6,59.5
37900,10,2015,New Mexico,63.2,59.2
37901,10,2015,New York,56.2,53.5
37902,10,2015,North Carolina,65.8,64.9
37903,10,2015,North Dakota,54.9,50.1
37904,10,2015,Ohio,61.4,58.7
37905,10,2015,Oklahoma,70,67.4
37906,10,2015,Oregon,56.2,52.7
37907,10,2015,Pennsylvania,58.6,56.1
37908,10,2015,Rhode Island,60,56.9
37909,10,2015,South Carolina,68.8,68.5
37910,10,2015,South Dakota,58.8,54.1
37911,10,2015,Tennessee,65.3,64.5
37912,10,2015,Texas,74.2,71
37913,10,2015,Utah,59.9,54.7
37914,10,2015,Vermont,53.4,50.7
37915,10,2015,Virginia,62.8,61.6
37916,10,2015,Washington,54.3,52.1
37917,10,2015,West Virginia,60.6,58.9
37918,10,2015,Wisconsin,56.6,52.5
37919,10,2015,Wyoming,54,48
37920,11,2015,Alabama,62.1,58.7
37921,11,2015,Arizona,56.4,55.1
37922,11,2015,Arkansas,58.8,55.8
37923,11,2015,California,56.3,54.5
37924,11,2015,Colorado,43,40
37925,11,2015,Connecticut,48.8,45.6
37926,11,2015,Delaware,54,51
37927,11,2015,Florida,73.3,68.3
37928,11,2015,Georgia,62.3,59.2
37929,11,2015,Idaho,40.3,37.9
37930,11,2015,Illinois,51.3,47.7
37931,11,2015,Indiana,51.1,47.5
37932,11,2015,Iowa,47.5,43.6
37933,11,2015,Kansas,52.8,49.2
37934,11,2015,Kentucky,54.4,51.2
37935,11,2015,Louisiana,66.2,62.4
37936,11,2015,Maine,40.1,38.3
37937,11,2015,Maryland,53,50.3
37938,11,2015,Massachusetts,47.4,44.6
37939,11,2015,Michigan,45.1,41
37940,11,2015,Minnesota,42.2,36.5
37941,11,2015,Mississippi,62.8,59.1
37942,11,2015,Missouri,53.3,50.3
37943,11,2015,Montana,39,36.4
37944,11,2015,Nebraska,47.2,43.3
37945,11,2015,Nevada,46,44.8
37946,11,2015,New Hampshire,42.4,40
37947,11,2015,New Jersey,52.1,48.6
37948,11,2015,New Mexico,50.4,48
37949,11,2015,New York,45.1,42.2
37950,11,2015,North Carolina,57.2,54.4
37951,11,2015,North Dakota,40.2,35.3
37952,11,2015,Ohio,50.8,46.8
37953,11,2015,Oklahoma,57.4,55
37954,11,2015,Oregon,45,42.8
37955,11,2015,Pennsylvania,48.1,45
37956,11,2015,Rhode Island,49.8,46.7
37957,11,2015,South Carolina,60.6,58.1
37958,11,2015,South Dakota,44,39.8
37959,11,2015,Tennessee,56.6,53.1
37960,11,2015,Texas,63.2,60.3
37961,11,2015,Utah,44.4,42.4
37962,11,2015,Vermont,41.8,39.2
37963,11,2015,Virginia,53.7,50.8
37964,11,2015,Washington,44.2,41.9
37965,11,2015,West Virginia,51.2,47.7
37966,11,2015,Wisconsin,43.9,39.2
37967,11,2015,Wyoming,39,35.8
37968,12,2015,Alabama,58,49.9
37969,12,2015,Arizona,44.6,45.3
37970,12,2015,Arkansas,52.1,45.7
37971,12,2015,California,45,46.4
37972,12,2015,Colorado,30.2,29.4
37973,12,2015,Connecticut,44.8,34.7
37974,12,2015,Delaware,51.2,40.9
